fold,biomarker,target_index,iteration,negative_mll
1,hippocampus_right,13,99,0.3227493464946747
1,hippocampus_right,13,100,0.3153223991394043
1,hippocampus_left,14,1,1.1785988807678223
1,hippocampus_left,14,2,1.0378217697143555
1,hippocampus_left,14,3,0.9397403597831726
1,hippocampus_left,14,4,0.9048926830291748
1,hippocampus_left,14,5,0.8722252249717712
1,hippocampus_left,14,6,0.8513498902320862
1,hippocampus_left,14,7,0.837011456489563
1,hippocampus_left,14,8,0.8228592276573181
1,hippocampus_left,14,9,0.8139727711677551
1,hippocampus_left,14,10,0.8039345145225525
1,hippocampus_left,14,11,0.7937980890274048
1,hippocampus_left,14,12,0.7904898524284363
1,hippocampus_left,14,13,0.7761002779006958
1,hippocampus_left,14,14,0.7658106684684753
1,hippocampus_left,14,15,0.7575855851173401
1,hippocampus_left,14,16,0.756252646446228
1,hippocampus_left,14,17,0.7468709945678711
1,hippocampus_left,14,18,0.7398741841316223
1,hippocampus_left,14,19,0.733169436454773
1,hippocampus_left,14,20,0.7164161205291748
1,hippocampus_left,14,21,0.7129032611846924
1,hippocampus_left,14,22,0.7140982747077942
1,hippocampus_left,14,23,0.7103683948516846
1,hippocampus_left,14,24,0.6900578737258911
1,hippocampus_left,14,25,0.6855400204658508
1,hippocampus_left,14,26,0.6745705008506775
1,hippocampus_left,14,27,0.6610046029090881
1,hippocampus_left,14,28,0.6545546054840088
1,hippocampus_left,14,29,0.646652340888977
1,hippocampus_left,14,30,0.6438359618186951
1,hippocampus_left,14,31,0.6422663927078247
1,hippocampus_left,14,32,0.6285799145698547
1,hippocampus_left,14,33,0.6200618743896484
1,hippocampus_left,14,34,0.6094171404838562
1,hippocampus_left,14,35,0.6081565022468567
1,hippocampus_left,14,36,0.6162505745887756
1,hippocampus_left,14,37,0.6202462315559387
1,hippocampus_left,14,38,0.606593668460846
1,hippocampus_left,14,39,0.614692747592926
1,hippocampus_left,14,40,0.5943226218223572
1,hippocampus_left,14,41,0.5820510387420654
1,hippocampus_left,14,42,0.5752128958702087
1,hippocampus_left,14,43,0.5598882436752319
1,hippocampus_left,14,44,0.5571278929710388
1,hippocampus_left,14,45,0.5491887927055359
1,hippocampus_left,14,46,0.5392387509346008
1,hippocampus_left,14,47,0.5410693287849426
1,hippocampus_left,14,48,0.5282444357872009
