model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
drmc,6,raw,ventricle_right,biomarker,0.5173913043478261,0.7473585231193927,0.5373801161832413,0.5359652908153358,0.1975874489658647,230
drmc,6,single_cp,hippocampus_left,biomarker,0.9347826086956522,0.9786139343748039,1.6187834781018964,1.607946725671003,0.20191221512007068,230
drmc,6,single_cp,hippocampus_right,biomarker,0.8913043478260869,0.9603289102202146,1.5415990245878408,1.5364653895510938,0.2280873280033435,230
drmc,6,single_cp,ventricle_left,biomarker,0.8782608695652174,0.9502420164376687,0.982868572281541,0.9806524443628462,0.15091108796515573,230
drmc,6,single_cp,ventricle_right,biomarker,0.9,0.9606874647092037,1.1321810713007217,1.1292002418049902,0.1975874489658647,230
drmc,6,bonferroni_cp,ALL_JOINT,joint,0.8869565217391304,,,2.1422341709647514,,230
drmc,6,joint_cp,ALL_JOINT,joint,0.8695652173913043,,,2.0426426499098356,,230
drmc,6,raw,ALL_JOINT,joint,0.021739130434782608,,,0.46061697351256436,,230
drmc,6,single_cp,ALL_JOINT,joint,0.7217391304347827,,,1.3135662003474833,,230
drmc,7,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.9974223602484471,2.845026431243913,2.890676547483654,0.21267904558348988,230
drmc,7,bonferroni_cp,hippocampus_right,biomarker,0.9652173913043478,0.9902035886818495,2.3479894858929313,2.383826416835552,0.2205296912672815,230
drmc,7,bonferroni_cp,ventricle_left,biomarker,0.9956521739130435,0.9985507246376811,2.1582371717550877,2.1264799330601836,0.19136830409910438,230
drmc,7,bonferroni_cp,ventricle_right,biomarker,0.9869565217391304,0.9967391304347826,1.913851851607843,1.8795456832127915,0.1750353072442719,230
drmc,7,joint_cp,hippocampus_left,biomarker,0.9608695652173913,0.9887267080745341,2.4431666581947926,2.4823686988910856,0.21267904558348988,230
drmc,7,joint_cp,hippocampus_right,biomarker,0.9739130434782609,0.9925327812284335,2.5119963461233175,2.5503364835579196,0.2205296912672815,230
drmc,7,joint_cp,ventricle_left,biomarker,0.9869565217391304,0.9968426501035197,1.944753141196318,1.9161371992063039,0.19136830409910438,230
drmc,7,joint_cp,ventricle_right,biomarker,1.0,1.0,2.6350080778866554,2.587775043226027,0.1750353072442719,230
drmc,7,raw,hippocampus_left,biomarker,0.2565217391304348,0.6300261936131502,0.5062824339516885,0.5144060322797113,0.21267904558348988,230
drmc,7,raw,hippocampus_right,biomarker,0.3391304347826087,0.6730186962795658,0.5205455878492291,0.5284905792541392,0.2205296912672815,230
drmc,7,raw,ventricle_left,biomarker,0.3826086956521739,0.5947805696718741,0.40299925933599207,0.39706935328113757,0.19136830409910438,230
drmc,7,raw,ventricle_right,biomarker,0.5826086956521739,0.8035723696593262,0.5460365505291151,0.5362487386686685,0.1750353072442719,230
drmc,7,single_cp,hippocampus_left,biomarker,0.9130434782608695,0.9779278812974466,1.7848480089966077,1.813486941199899,0.21267904558348988,230
drmc,7,single_cp,hippocampus_right,biomarker,0.9043478260869565,0.9688336783988958,1.5785879538509866,1.6026816509603228,0.2205296912672815,230
drmc,7,single_cp,ventricle_left,biomarker,0.9347826086956522,0.9711456176673567,1.2558813285933241,1.237401745512018,0.19136830409910438,230
drmc,7,single_cp,ventricle_right,biomarker,0.9173913043478261,0.9738647342995169,1.1094641586297453,1.0895767968037762,0.1750353072442719,230
drmc,7,bonferroni_cp,ALL_JOINT,joint,0.9347826086956522,,,2.320132145148045,,230
drmc,7,joint_cp,ALL_JOINT,joint,0.9260869565217391,,,2.3841543562203342,,230
drmc,7,raw,ALL_JOINT,joint,0.030434782608695653,,,0.49405367587091414,,230
drmc,7,single_cp,ALL_JOINT,joint,0.7434782608695653,,,1.4357867836190041,,230
